#f,epsilon1,epsilon2
376.7434544,-0.559463789,1.153163461
377.1885146,-0.557251391,1.150398487
377.6335745,-0.555024884,1.147674324
378.0786344,-0.552784965,1.144986544
378.5236947,-0.550532329,1.14233072
378.9687546,-0.548267672,1.139702427
379.4138148,-0.54599169,1.137097237
379.8588747,-0.543705077,1.134510724
380.3039346,-0.541408531,1.13193846
380.7489948,-0.539102745,1.129376019
381.1940547,-0.536788417,1.126818975
381.639115,-0.534466242,1.1242629
382.0841749,-0.532136915,1.121703368
382.5292348,-0.529801132,1.119135951
382.974295,-0.527459588,1.116556224
383.4193549,-0.525112981,1.11395976
383.8644152,-0.522762004,1.111342131
384.3094751,-0.520407353,1.108698911
384.754535,-0.518049725,1.106025674
385.1995952,-0.515689815,1.103317992
385.6446551,-0.513328318,1.100571439
386.0897153,-0.510965931,1.097781587
386.5347752,-0.508603349,1.094944011
386.9798351,-0.506241267,1.092054284
387.4248954,-0.503880381,1.089107978
387.8699553,-0.501521387,1.086100668
388.3150155,-0.499164981,1.083027925
388.7600754,-0.496811858,1.079885324
389.2051353,-0.494462713,1.076668438
389.6501955,-0.492118243,1.07337284
390.0952554,-0.489779143,1.069994103
390.5403157,-0.487446109,1.066528298
390.9853756,-0.485119836,1.062981522
391.4304355,-0.48280102,1.059369177
391.8754957,-0.480490357,1.055707017
392.3205556,-0.478188543,1.052010796
392.7656159,-0.475896272,1.04829627
393.2106758,-0.473614241,1.04457919
393.6557357,-0.471343145,1.040875313
394.1007959,-0.46908368,1.037200392
394.5458558,-0.466836541,1.03357018
394.990916,-0.464602425,1.030000433
395.4359759,-0.462382027,1.026506904
395.8810358,-0.460176042,1.023105348
396.3260961,-0.457985167,1.019811518
396.771156,-0.455810096,1.01663945
397.2162162,-0.453651526,1.013588631
397.6612761,-0.451510031,1.010651224
398.106336,-0.449385062,1.007819335
398.5513962,-0.447275459,1.005085073
398.9964561,-0.445180056,1.002440544
399.4415164,-0.443097687,0.999877857
399.8865763,-0.441027186,0.997389118
400.3316362,-0.438967387,0.994966436
400.7766964,-0.436917123,0.992601917
401.2217563,-0.43487523,0.990287669
401.6668166,-0.43284054,0.988015799
402.1118765,-0.430811888,0.985778415
402.5569364,-0.428788108,0.983567625
403.0019966,-0.426768034,0.981375535
403.4470565,-0.4247505,0.979194254
403.8921167,-0.422734339,0.977015888
404.3371766,-0.420718386,0.974832545
404.7822365,-0.418701475,0.97263638
405.2272968,-0.416682439,0.970422753
405.6723567,-0.414660113,0.968192208
406.1174169,-0.41263333,0.965945756
406.5624768,-0.410600926,0.963684412
407.0075367,-0.408561732,0.961409188
407.452597,-0.406514584,0.959121098
407.8976569,-0.404458399,0.956821156
408.3427171,-0.402393407,0.954510375
408.787777,-0.40032088,0.952189768
409.2328369,-0.398242121,0.949860349
409.6778971,-0.396158432,0.947523131
410.122957,-0.394071115,0.945179127
410.5680173,-0.391981471,0.942829351
411.0130772,-0.389890803,0.940474816
411.4581371,-0.387800412,0.938116536
411.9031973,-0.385711602,0.935755524
412.3482572,-0.383625673,0.933392793
412.7933174,-0.381543928,0.931029356
413.2383773,-0.379467669,0.928666228
413.6834372,-0.377398198,0.926304421
414.1284975,-0.375336816,0.923944949
414.5735574,-0.373284827,0.921588825
415.0186176,-0.371243531,0.919237063
415.4636775,-0.369214231,0.916890676
415.9087374,-0.367198229,0.914550677
416.3537977,-0.365196386,0.91221808
416.7988576,-0.363208188,0.909893899
417.2439178,-0.361232852,0.907579145
417.6889777,-0.359269597,0.905274834
418.1340376,-0.357317639,0.902981978
418.5790978,-0.355376196,0.90070159
419.0241577,-0.353444487,0.898434685
419.469218,-0.351521729,0.896182004
419.9142779,-0.34960714,0.893943336
420.3593378,-0.347699936,0.891718262
420.804398,-0.345799337,0.88950636
421.2494579,-0.343904559,0.88730721
421.6945181,-0.342014821,0.88512039
422.139578,-0.34012934,0.882945481
422.5846379,-0.338247333,0.880782062
423.0296982,-0.336368019,0.878629712
423.4747581,-0.334490615,0.87648801
