#Frequency,Eps1,Eps2,Eps1,Eps2
140.779,-24566.89377,4994.43208,5,0.1
141.422,-24112.24961,5147.089612,5,0.1
142.065,-23884.17132,5429.440216,5,0.1
142.708,-23889.69467,5594.993311,5,0.1
143.351,-23960.80223,5546.448851,5,0.1
143.993,-23929.70962,5322.866768,5,0.1
144.636,-23729.86733,5086.706115,5,0.1
145.279,-23426.91162,4933.057045,5,0.1
145.922,-23105.45223,4891.231929,5,0.1
146.565,-22830.72512,4930.724766,5,0.1
147.208,-22655.75555,5030.147646,5,0.1
147.85,-22602.2314,5056.86224,5,0.1
148.493,-22556.10632,4929.355002,5,0.1
149.136,-22375.37505,4715.423637,5,0.1
149.779,-22047.66632,4603.196527,5,0.1
150.422,-21738.70988,4693.869682,5,0.1
151.065,-21621.60272,4864.807789,5,0.1
151.707,-21687.40889,4887.489537,5,0.1
152.35,-21728.845,4655.565823,5,0.1
152.993,-21548.13295,4328.339912,5,0.1
153.636,-21181.33388,4136.695188,5,0.1
154.279,-20801.03787,4127.523732,5,0.1
154.921,-20510.23398,4217.929876,5,0.1
155.564,-20318.29051,4334.407546,5,0.1
156.207,-20209.48443,4437.440341,5,0.1
156.85,-20173.12448,4500.856915,5,0.1
157.493,-20181.63904,4472.205086,5,0.1
158.136,-20162.00562,4339.892592,5,0.1
158.778,-20055.22232,4162.346788,5,0.1
159.421,-19874.91664,4020.210978,5,0.1
160.064,-19673.07998,3916.290896,5,0.1
160.707,-19458.7033,3833.859982,5,0.1
161.35,-19233.90053,3795.340875,5,0.1
161.993,-19035.28839,3809.525947,5,0.1
162.635,-18906.88426,3843.594329,5,0.1
163.278,-18837.27574,3805.214466,5,0.1
163.921,-18727.70821,3666.287201,5,0.1
164.564,-18503.54994,3523.814878,5,0.1
165.207,-18208.49804,3486.123012,5,0.1
165.85,-17944.64488,3564.86747,5,0.1
166.492,-17783.22413,3701.236226,5,0.1
167.135,-17723.33695,3795.49903,5,0.1
167.778,-17703.5502,3814.815691,5,0.1
168.421,-17659.72324,3754.175971,5,0.1
169.064,-17554.04009,3689.445424,5,0.1
169.707,-17420.50381,3661.706416,5,0.1
170.349,-17313.6334,3687.126695,5,0.1
170.992,-17271.75515,3698.324655,5,0.1
171.635,-17261.11642,3645.279368,5,0.1
172.278,-17217.66649,3518.155396,5,0.1
172.921,-17102.04367,3385.322819,5,0.1
173.563,-16945.5341,3295.39971,5,0.1
174.206,-16797.01149,3251.489294,5,0.1
174.849,-16679.72276,3212.324892,5,0.1
175.492,-16581.71629,3156.078049,5,0.1
176.135,-16471.1246,3056.120076,5,0.1
176.778,-16307.5595,2952.215706,5,0.1
177.42,-16105.5938,2896.795197,5,0.1
178.063,-15914.88921,2904.830395,5,0.1
178.706,-15778.75469,2943.459795,5,0.1
179.349,-15696.11952,2953.773185,5,0.1
179.992,-15617.63785,2906.206914,5,0.1
180.635,-15493.1001,2833.896669,5,0.1
181.277,-15329.76117,2800.760309,5,0.1
181.92,-15176.28431,2814.231848,5,0.1
182.563,-15065.56828,2850.463113,5,0.1
183.206,-14999.38676,2863.027304,5,0.1
183.849,-14943.14826,2827.056667,5,0.1
184.492,-14852.23318,2750.481349,5,0.1
185.134,-14707.05155,2686.780624,5,0.1
185.777,-14539.19856,2677.785904,5,0.1
186.42,-14397.57672,2719.687762,5,0.1
187.063,-14307.42695,2774.813525,5,0.1
187.706,-14262.51243,2809.342994,5,0.1
188.349,-14234.26861,2797.188481,5,0.1
188.991,-14195.15371,2759.940151,5,0.1
189.634,-14141.46787,2700.589049,5,0.1
190.277,-14064.13502,2631.567229,5,0.1
190.92,-13962.54441,2567.377219,5,0.1
191.563,-13846.37343,2524.493102,5,0.1
192.205,-13740.06023,2508.857505,5,0.1
192.848,-13658.79774,2489.752773,5,0.1
193.491,-13582.75465,2445.038792,5,0.1
194.134,-13489.62882,2389.544449,5,0.1
194.777,-13376.5486,2336.120924,5,0.1
195.42,-13253.59495,2303.589144,5,0.1
196.062,-13133.70828,2278.440156,5,0.1
196.705,-13012.83111,2262.457802,5,0.1
197.348,-12892.37843,2255.621504,5,0.1
197.991,-12778.00512,2265.273214,5,0.1
198.634,-12678.76848,2281.243856,5,0.1
199.277,-12594.16228,2297.395401,5,0.1
199.919,-12517.48455,2303.151466,5,0.1
200.562,-12444.15119,2312.395401,5,0.1
201.205,-12382.40508,2315.655369,5,0.1
201.848,-12325.70614,2305.400451,5,0.1
202.491,-12262.71619,2281.684873,5,0.1
203.134,-12188.31348,2257.766574,5,0.1
203.776,-12107.49736,2237.897929,5,0.1
204.419,-12024.21416,2225.838902,5,0.1
205.062,-11942.48349,2219.650549,5,0.1
205.705,-11867.48085,2223.459217,5,0.1
206.348,-11804.22583,2224.721188,5,0.1
206.991,-11748.34419,2222.403114,5,0.1
207.633,-11695.71754,2209.989858,5,0.1
208.276,-11642.45376,2197.388993,5,0.1
208.919,-11595.72957,2181.308397,5,0.1
209.562,-11555.70079,2153.841249,5,0.1
210.205,-11512.48906,2104.539282,5,0.1
210.847,-11450.88002,2040.321485,5,0.1
211.49,-11359.69497,1969.277745,5,0.1
212.133,-11236.42952,1919.222707,5,0.1
212.776,-11101.19666,1909.114505,5,0.1
213.419,-10988.76836,1943.576876,5,0.1
214.062,-10918.85366,1978.413786,5,0.1
214.704,-10874.2358,1992.827422,5,0.1
215.347,-10826.75045,1972.371899,5,0.1
215.99,-10753.80268,1949.819963,5,0.1
216.633,-10669.7074,1945.547645,5,0.1
217.276,-10594.6871,1959.844092,5,0.1
217.919,-10539.75814,1976.929892,5,0.1
218.561,-10497.11026,1978.631283,5,0.1
219.204,-10452.6337,1970.486711,5,0.1
219.847,-10403.23507,1956.332386,5,0.1
220.49,-10347.84528,1942.773908,5,0.1
221.133,-10292.96527,1936.101205,5,0.1
221.776,-10242.74117,1926.184167,5,0.1
222.418,-10193.6844,1916.604467,5,0.1
223.061,-10151.81558,1906.834586,5,0.1
223.704,-10111.90756,1877.963483,5,0.1
224.347,-10058.5068,1843.456505,5,0.1
224.99,-9990.605559,1807.453244,5,0.1
225.633,-9908.678925,1784.980804,5,0.1
226.275,-9827.594788,1783.667621,5,0.1
226.918,-9759.262284,1791.680662,5,0.1
227.561,-9702.837698,1800.560213,5,0.1
228.204,-9654.03794,1805.141167,5,0.1
228.847,-9608.149996,1806.284003,5,0.1
229.49,-9566.3001,1808.406759,5,0.1
230.132,-9533.46285,1806.968269,5,0.1
230.775,-9504.657758,1790.703065,5,0.1
231.418,-9469.410525,1764.763491,5,0.1
232.061,-9423.336649,1732.091128,5,0.1
232.704,-9363.494296,1703.749511,5,0.1
233.346,-9301.208547,1692.304185,5,0.1
233.989,-9247.447647,1683.171651,5,0.1
234.632,-9197.984942,1673.301328,5,0.1
235.275,-9150.36398,1660.149775,5,0.1
235.918,-9101.691355,1644.879171,5,0.1
236.561,-9051.018802,1629.133424,5,0.1
237.203,-8999.768285,1615.149784,5,0.1
237.846,-8947.916171,1599.220531,5,0.1
238.489,-8891.139395,1583.820088,5,0.1
239.132,-8833.973813,1579.024988,5,0.1
239.775,-8782.920524,1573.988134,5,0.1
240.418,-8735.215856,1571.488864,5,0.1
241.06,-8693.983363,1567.178418,5,0.1
241.703,-8655.103631,1554.80566,5,0.1
242.346,-8612.351743,1538.030922,5,0.1
242.989,-8564.671657,1520.029955,5,0.1
243.632,-8511.870125,1504.14783,5,0.1
244.275,-8458.574382,1496.511337,5,0.1
244.917,-8411.369029,1490.429,5,0.1
245.56,-8367.848463,1480.361161,5,0.1
246.203,-8320.218865,1462.728942,5,0.1
246.846,-8265.318221,1451.307853,5,0.1
247.489,-8210.79431,1444.73247,5,0.1
248.132,-8157.906109,1441.63024,5,0.1
248.774,-8105.975961,1440.180007,5,0.1
249.417,-8055.808516,1445.209662,5,0.1
250.06,-8011.737531,1453.171906,5,0.1
250.703,-7977.41785,1465.108052,5,0.1
251.346,-7955.626397,1468.169682,5,0.1
251.988,-7935.340008,1454.894115,5,0.1
252.631,-7905.762442,1433.096866,5,0.1
253.274,-7867.919372,1412.229519,5,0.1
253.917,-7826.271349,1392.004207,5,0.1
254.56,-7778.075911,1370.212364,5,0.1
255.203,-7723.456458,1358.527691,5,0.1
255.845,-7670.955205,1354.568693,5,0.1
256.488,-7624.717502,1357.838705,5,0.1
257.131,-7589.714744,1361.111436,5,0.1
257.774,-7560.799148,1351.832967,5,0.1
258.417,-7525.399693,1332.461958,5,0.1
259.06,-7477.375665,1311.283811,5,0.1
259.702,-7420.234034,1301.554767,5,0.1
260.345,-7365.374602,1304.523271,5,0.1
260.988,-7320.195539,1313.815563,5,0.1
261.631,-7284.207315,1319.996649,5,0.1
262.274,-7250.740126,1320.055849,5,0.1
262.917,-7216.159598,1318.390045,5,0.1
263.559,-7180.529756,1315.041183,5,0.1
264.202,-7143.989385,1313.953991,5,0.1
264.845,-7108.552318,1313.0658,5,0.1
265.488,-7075.446789,1315.29669,5,0.1
266.131,-7047.859545,1315.146669,5,0.1
266.774,-7020.447711,1307.378059,5,0.1
267.416,-6989.356665,1299.839296,5,0.1
268.059,-6956.376076,1290.524788,5,0.1
268.702,-6921.65796,1284.454528,5,0.1
269.345,-6886.517342,1277.014024,5,0.1
269.988,-6851.222729,1275.613124,5,0.1
270.63,-6821.209038,1273.187865,5,0.1
271.273,-6794.024183,1267.887925,5,0.1
271.916,-6765.455647,1254.999084,5,0.1
272.559,-6730.239757,1241.521907,5,0.1
273.202,-6689.666217,1230.158737,5,0.1
273.845,-6646.720856,1226.325229,5,0.1
274.487,-6606.18604,1226.520481,5,0.1
275.13,-6568.531459,1230.801957,5,0.1
275.773,-6536.538074,1237.648951,5,0.1
276.416,-6510.534872,1241.510667,5,0.1
277.059,-6486.490568,1240.18026,5,0.1
277.702,-6460.655741,1234.91371,5,0.1
278.344,-6432.090066,1228.846439,5,0.1
278.987,-6399.346364,1221.547849,5,0.1
279.63,-6362.92177,1221.955222,5,0.1
280.273,-6331.981072,1230.365486,5,0.1
280.916,-6311.213746,1238.354513,5,0.1
281.559,-6296.811859,1238.389766,5,0.1
282.201,-6281.294729,1229.427097,5,0.1
282.844,-6259.557111,1216.515461,5,0.1
283.487,-6233.979065,1206.81895,5,0.1
284.13,-6208.463677,1196.135997,5,0.1
284.773,-6181.049899,1184.955492,5,0.1
285.416,-6149.992616,1172.771917,5,0.1
286.058,-6114.375059,1165.559687,5,0.1
286.701,-6080.330075,1166.965508,5,0.1
287.344,-6054.682429,1171.715542,5,0.1
287.987,-6035.555028,1170.147376,5,0.1
288.63,-6016.264512,1163.454742,5,0.1
289.272,-5995.046025,1153.192513,5,0.1
289.915,-5969.112301,1139.623674,5,0.1
290.558,-5938.294631,1130.685156,5,0.1
291.201,-5908.57173,1126.00816,5,0.1
291.844,-5881.849485,1122.170021,5,0.1
292.487,-5857.218138,1116.967372,5,0.1
293.129,-5832.689014,1108.894342,5,0.1
293.772,-5803.919685,1097.719484,5,0.1
294.415,-5770.445286,1092.832388,5,0.1
295.058,-5740.274851,1094.488574,5,0.1
295.701,-5716.44872,1095.99722,5,0.1
296.344,-5696.137679,1093.796102,5,0.1
296.986,-5675.40019,1086.816736,5,0.1
297.629,-5650.626382,1077.771168,5,0.1
298.272,-5623.075661,1072.518504,5,0.1
298.915,-5597.170575,1069.539973,5,0.1
299.558,-5573.177588,1066.167455,5,0.1
300.201,-5549.576415,1061.988782,5,0.1
300.843,-5525.39227,1057.622072,5,0.1
301.486,-5502.444077,1056.244827,5,0.1
302.129,-5483.47685,1052.468553,5,0.1
302.772,-5463.830129,1043.240896,5,0.1
303.415,-5439.778172,1033.653234,5,0.1
304.058,-5413.470567,1026.922565,5,0.1
304.7,-5389.631705,1024.327987,5,0.1
305.343,-5369.384339,1017.625514,5,0.1
305.986,-5347.841214,1008.046482,5,0.1
306.629,-5321.82395,994.7342296,5,0.1
307.272,-5290.390715,986.6379105,5,0.1
307.914,-5258.664775,982.5922948,5,0.1
308.557,-5228.643338,983.8641266,5,0.1
309.2,-5203.505117,987.2231246,5,0.1
309.843,-5183.244064,989.4528972,5,0.1
310.486,-5166.140974,987.7051221,5,0.1
311.129,-5148.368936,980.1420198,5,0.1
311.771,-5125.749743,969.6317207,5,0.1
312.414,-5097.048727,960.5985197,5,0.1
313.057,-5065.115548,958.4712614,5,0.1
313.7,-5036.740655,964.2320854,5,0.1
314.343,-5016.474705,971.4238976,5,0.1
314.986,-5002.555355,974.2375754,5,0.1
315.628,-4989.95158,969.7363653,5,0.1
316.271,-4973.363454,960.2703837,5,0.1
316.914,-4951.723952,950.8987625,5,0.1
317.557,-4926.905132,943.658318,5,0.1
318.2,-4901.961356,940.8551286,5,0.1
318.843,-4878.585343,937.7284023,5,0.1
319.485,-4855.59021,936.8760828,5,0.1
320.128,-4834.616639,935.8309935,5,0.1
320.771,-4814.938514,934.3878751,5,0.1
321.414,-4796.008146,930.9681067,5,0.1
322.057,-4775.607144,925.6573249,5,0.1
322.7,-4752.586939,921.0130223,5,0.1
323.342,-4729.147892,919.7560349,5,0.1
323.985,-4707.300947,918.9064096,5,0.1
324.628,-4686.725895,919.0746684,5,0.1
325.271,-4667.519577,917.5071883,5,0.1
325.914,-4646.259207,913.9063423,5,0.1
326.556,-4622.70537,914.3831496,5,0.1
327.199,-4601.743389,918.278471,5,0.1
327.842,-4584.499887,921.8466693,5,0.1
328.485,-4569.563392,924.021597,5,0.1
329.128,-4555.613693,923.7580466,5,0.1
329.771,-4541.432398,922.0541066,5,0.1
330.413,-4526.623529,918.8090749,5,0.1
331.056,-4510.012408,914.9972554,5,0.1
331.699,-4492.828782,913.6409302,5,0.1
332.342,-4477.198671,912.0787187,5,0.1
332.985,-4462.059442,909.9889257,5,0.1
333.628,-4446.763724,907.1835037,5,0.1
334.27,-4431.190251,904.9299152,5,0.1
334.913,-4415.652032,902.6698808,5,0.1
335.556,-4400.937859,902.5613469,5,0.1
336.199,-4389.186234,902.0773214,5,0.1
336.842,-4379.831405,899.7819165,5,0.1
337.485,-4371.820089,894.1059865,5,0.1
338.127,-4363.059997,884.4377108,5,0.1
338.77,-4351.547402,872.1030329,5,0.1
339.413,-4336.77732,858.8781088,5,0.1
340.056,-4319.134325,846.1436226,5,0.1
340.699,-4299.321203,834.7272638,5,0.1
341.342,-4278.919604,825.6726313,5,0.1
341.984,-4258.320366,816.0124153,5,0.1
342.627,-4236.596811,808.4912701,5,0.1
343.27,-4214.965628,801.0345683,5,0.1
343.913,-4193.053341,795.2994257,5,0.1
344.556,-4171.430868,789.0721836,5,0.1
345.198,-4149.026686,783.7916868,5,0.1
345.841,-4125.951988,778.8917886,5,0.1
346.484,-4102.015676,776.0167368,5,0.1
347.127,-4078.744036,775.534567,5,0.1
347.77,-4057.54359,776.6976139,5,0.1
348.413,-4038.543629,777.2998227,5,0.1
349.055,-4020.641121,777.0439012,5,0.1
349.698,-4002.436895,774.9991363,5,0.1
350.341,-3982.92117,773.6295019,5,0.1
350.984,-3963.133001,773.2107461,5,0.1
351.627,-3943.942912,774.529435,5,0.1
352.27,-3926.525637,776.2984497,5,0.1
352.912,-3910.348086,777.3021168,5,0.1
353.555,-3894.591729,777.8453847,5,0.1
354.198,-3879.244058,777.9308225,5,0.1
354.841,-3864.132747,777.5205189,5,0.1
355.484,-3849.129164,776.5800208,5,0.1
356.127,-3833.713659,774.9628361,5,0.1
356.769,-3817.507922,773.5905088,5,0.1
357.412,-3800.969781,773.1107463,5,0.1
358.055,-3784.996775,773.7800936,5,0.1
358.698,-3770.164313,774.7478348,5,0.1
359.341,-3756.781225,776.1215521,5,0.1
359.984,-3745.122698,775.9781425,5,0.1
360.626,-3733.693939,773.8759517,5,0.1
361.269,-3721.564523,770.5437583,5,0.1
361.912,-3708.602604,766.4551666,5,0.1
362.555,-3695.103959,762.204186,5,0.1
363.198,-3681.154537,756.84335,5,0.1
363.84,-3665.615889,750.5133236,5,0.1
364.483,-3647.710336,744.4498928,5,0.1
365.126,-3628.080393,740.2737964,5,0.1
365.769,-3607.611839,737.7182638,5,0.1
366.412,-3587.34897,738.4869623,5,0.1
367.055,-3569.161266,740.287943,5,0.1
367.697,-3552.69867,742.543259,5,0.1
368.34,-3537.635796,743.7747377,5,0.1
368.983,-3522.40049,743.5030706,5,0.1
369.626,-3505.758687,743.1905028,5,0.1
370.269,-3488.308652,744.3838761,5,0.1
370.912,-3471.346299,747.0102646,5,0.1
371.554,-3455.051002,750.2133985,5,0.1
372.197,-3439.248655,754.8326084,5,0.1
372.84,-3425.028682,760.7775773,5,0.1
373.483,-3413.312196,767.4798468,5,0.1
374.126,-3404.691301,773.4038198,5,0.1
374.769,-3398.395094,776.5422642,5,0.1
375.411,-3392.501309,776.2513405,5,0.1
376.054,-3384.853032,772.6939763,5,0.1
376.697,-3374.036164,768.4767677,5,0.1
377.34,-3361.126657,765.7265932,5,0.1
377.983,-3347.851865,764.5776913,5,0.1
378.626,-3335.13031,764.4539723,5,0.1
379.268,-3323.345922,764.6221414,5,0.1
379.911,-3311.979914,764.0459571,5,0.1
380.554,-3300.235958,763.3101341,5,0.1
381.197,-3288.106072,762.8341028,5,0.1
381.84,-3276.609829,763.8179403,5,0.1
382.482,-3266.955893,763.7362232,5,0.1
383.125,-3257.424274,761.5810389,5,0.1
383.768,-3245.968382,757.4847284,5,0.1
384.411,-3231.59687,754.4198095,5,0.1
385.054,-3216.156454,754.2504557,5,0.1
385.697,-3202.156429,756.5865931,5,0.1
386.339,-3190.427869,758.8602828,5,0.1
386.982,-3179.773104,760.2519647,5,0.1
387.625,-3169.114758,760.3923091,5,0.1
388.268,-3157.539519,760.1571403,5,0.1
388.911,-3144.799728,760.2603166,5,0.1
389.554,-3131.598416,762.5382249,5,0.1
390.196,-3119.483111,765.9504751,5,0.1
390.839,-3108.673768,770.5792581,5,0.1
391.482,-3100.029602,775.5782963,5,0.1
392.125,-3093.280202,779.2967784,5,0.1
392.768,-3087.138805,781.6401417,5,0.1
393.411,-3081.094196,783.2221289,5,0.1
394.053,-3075.57495,784.5931969,5,0.1
394.696,-3070.964334,784.7410745,5,0.1
395.339,-3066.798128,783.4952666,5,0.1
395.982,-3061.835657,779.2067696,5,0.1
396.625,-3053.997763,774.5878591,5,0.1
397.268,-3044.181551,771.1471803,5,0.1
397.91,-3033.921169,770.2262849,5,0.1
398.553,-3024.869447,770.5189621,5,0.1
399.196,-3017.340032,771.7708468,5,0.1
399.839,-3011.929426,772.6875331,5,0.1
400.482,-3008.552063,772.4963154,5,0.1
401.125,-3006.530422,769.0356439,5,0.1
401.767,-3003.292666,762.0817951,5,0.1
402.41,-2996.917219,753.1917332,5,0.1
403.053,-2987.127044,744.9234517,5,0.1
403.696,-2975.45234,738.9672854,5,0.1
404.339,-2963.730796,735.23663,5,0.1
404.981,-2953.106395,733.025912,5,0.1
405.624,-2943.90345,730.9822197,5,0.1
406.267,-2935.964649,728.6822078,5,0.1
406.91,-2928.727731,724.476828,5,0.1
407.553,-2920.430637,718.801824,5,0.1
408.196,-2910.440682,712.8776069,5,0.1
408.838,-2899.234317,707.9610878,5,0.1
409.481,-2887.770436,704.0191774,5,0.1
410.124,-2876.462082,700.8466629,5,0.1
410.767,-2865.758545,698.2461471,5,0.1
411.41,-2855.391067,694.7202809,5,0.1
412.053,-2843.920672,691.1330909,5,0.1
412.695,-2831.59705,688.9445485,5,0.1
413.338,-2820.126314,689.1031221,5,0.1
413.981,-2811.333919,689.5473446,5,0.1
414.624,-2804.443118,687.9711976,5,0.1
415.267,-2797.428303,683.9788945,5,0.1
415.91,-2788.757131,678.3762191,5,0.1
416.552,-2778.181306,673.1021894,5,0.1
417.195,-2766.555326,668.4513568,5,0.1
417.838,-2754.369236,664.9280732,5,0.1
418.481,-2742.139461,662.040342,5,0.1
419.124,-2730.010217,660.1461771,5,0.1
419.767,-2718.628119,658.8338933,5,0.1
420.409,-2707.888502,657.0883857,5,0.1
421.052,-2697.148348,655.3287251,5,0.1
421.695,-2686.691438,653.3373594,5,0.1
422.338,-2676.185976,650.6821222,5,0.1
422.981,-2665.061376,647.478419,5,0.1
423.623,-2652.676629,643.8006193,5,0.1
424.266,-2638.313573,640.9300428,5,0.1
424.909,-2622.679982,640.6260273,5,0.1
425.552,-2607.86489,643.5985502,5,0.1
426.195,-2595.988985,648.4970704,5,0.1
426.838,-2587.25994,652.4068518,5,0.1
427.48,-2580.001669,654.4178516,5,0.1
428.123,-2572.732719,654.2941257,5,0.1
428.766,-2564.403348,653.136061,5,0.1
429.409,-2554.86897,651.4868475,5,0.1
430.052,-2544.06481,650.511888,5,0.1
430.695,-2532.925026,650.8475803,5,0.1
431.337,-2522.19164,651.8825956,5,0.1
431.98,-2511.920995,653.6369964,5,0.1
432.623,-2502.308729,655.603313,5,0.1
433.266,-2493.421568,658.0992841,5,0.1
433.909,-2485.534503,660.0940235,5,0.1
434.552,-2477.974629,661.6062506,5,0.1
435.194,-2470.685493,662.917022,5,0.1
435.837,-2463.741098,663.7653811,5,0.1
436.48,-2456.929523,664.0745069,5,0.1
437.123,-2449.879077,663.6974742,5,0.1
437.766,-2442.392607,663.4008315,5,0.1
438.409,-2434.979727,663.1196875,5,0.1
439.051,-2427.568313,662.2531536,5,0.1
439.694,-2419.426587,661.0693325,5,0.1
440.337,-2410.417634,660.3361843,5,0.1
440.98,-2401.263857,660.9020906,5,0.1
441.623,-2393.084941,662.1198426,5,0.1
442.265,-2385.864973,662.8911406,5,0.1
442.908,-2378.873503,662.9100055,5,0.1
443.551,-2371.434514,662.1701456,5,0.1
444.194,-2363.167766,661.5980404,5,0.1
444.837,-2354.602651,661.6890823,5,0.1
445.48,-2346.096135,662.0406894,5,0.1
446.122,-2337.87307,663.2925131,5,0.1
446.765,-2330.36928,664.0199406,5,0.1
447.408,-2322.549781,664.5774813,5,0.1
448.051,-2314.432771,665.5030531,5,0.1
448.694,-2306.372656,667.2171444,5,0.1
449.337,-2299.116414,669.7818568,5,0.1
449.979,-2293.353165,672.4622984,5,0.1
450.622,-2288.848659,673.8393225,5,0.1
451.265,-2284.31519,673.6148495,5,0.1
451.908,-2278.801211,672.4026138,5,0.1
452.551,-2271.919105,671.0829525,5,0.1
453.194,-2264.257396,671.2137986,5,0.1
453.836,-2257.270748,672.1479114,5,0.1
454.479,-2251.294977,673.524485,5,0.1
455.122,-2246.430243,673.8461196,5,0.1
455.765,-2241.256419,672.7257621,5,0.1
456.408,-2234.857322,671.2820671,5,0.1
457.051,-2227.460982,670.3814236,5,0.1
457.693,-2219.843003,670.8909389,5,0.1
458.336,-2213.352708,672.4074942,5,0.1
458.979,-2208.425841,673.3691022,5,0.1
459.622,-2204.054479,672.8112039,5,0.1
460.265,-2199.096993,670.9622903,5,0.1
460.907,-2192.823948,668.2376449,5,0.1
461.55,-2184.814465,665.9400773,5,0.1
462.193,-2175.847802,665.1605456,5,0.1
462.836,-2167.175032,665.9734167,5,0.1
463.479,-2159.617029,667.5271753,5,0.1
464.122,-2153.071619,668.7945769,5,0.1
464.764,-2146.873625,669.4624971,5,0.1
465.407,-2140.258517,669.4194937,5,0.1
466.05,-2132.755061,669.8938583,5,0.1
466.693,-2125.239946,671.543876,5,0.1
467.336,-2118.738416,673.8964951,5,0.1
467.979,-2113.334966,675.7984713,5,0.1
468.621,-2108.337258,676.914994,5,0.1
469.264,-2103.228152,677.2383683,5,0.1
469.907,-2097.506826,676.7548234,5,0.1
470.55,-2090.398116,675.7979784,5,0.1
471.193,-2081.459348,675.7916929,5,0.1
471.836,-2071.569503,678.0968968,5,0.1
472.478,-2062.221952,682.7343422,5,0.1
473.121,-2054.450299,689.2993432,5,0.1
473.764,-2048.706385,696.4158691,5,0.1
474.407,-2044.496888,703.8582241,5,0.1
475.05,-2041.77587,711.3979634,5,0.1
475.693,-2040.672116,719.3677765,5,0.1
476.335,-2041.991193,727.2922561,5,0.1
476.978,-2045.936201,733.8556231,5,0.1
477.621,-2051.884721,738.4416839,5,0.1
478.264,-2059.221301,740.173386,5,0.1
478.907,-2066.95568,739.1693585,5,0.1
479.549,-2074.626445,735.1424143,5,0.1
480.192,-2080.928938,727.6074603,5,0.1
480.835,-2084.617624,718.6184384,5,0.1
481.478,-2086.243612,708.2955694,5,0.1
482.121,-2085.50216,697.7420157,5,0.1
482.764,-2082.957551,687.0501276,5,0.1
483.406,-2078.527636,676.4372477,5,0.1
484.049,-2071.790463,665.9485652,5,0.1
484.692,-2062.70503,657.6647108,5,0.1
485.335,-2052.913007,651.6461013,5,0.1
485.978,-2043.348727,648.0576306,5,0.1
486.621,-2035.127645,646.0438695,5,0.1
487.263,-2028.751855,644.7010315,5,0.1
487.906,-2023.89645,642.0683807,5,0.1
488.549,-2018.729506,637.9376637,5,0.1
489.192,-2012.288285,633.6481473,5,0.1
489.835,-2005.170829,630.3803446,5,0.1
