#Frequency,Eps1,Eps2,Eps1,Eps2
152.35,-81.94794408,281.1625414,5,0.1
152.993,-81.81042174,280.1886759,5,0.1
153.636,-81.80001195,279.0438352,5,0.1
154.279,-81.70009147,277.8059075,5,0.1
154.921,-81.56665428,276.6684561,5,0.1
155.564,-81.55738109,275.6929105,5,0.1
156.207,-81.97213946,274.7109159,5,0.1
156.85,-82.71518214,273.294726,5,0.1
157.493,-83.2997586,271.2821,5,0.1
158.136,-83.42821659,268.8551376,5,0.1
158.778,-82.770264,266.3672,5,0.1
159.421,-81.45259401,264.3705957,5,0.1
160.064,-79.93824836,263.1845379,5,0.1
160.707,-78.79024086,262.7594183,5,0.1
161.35,-78.43799836,262.6414294,5,0.1
161.993,-78.68431697,262.2660573,5,0.1
162.635,-79.12466566,261.499655,5,0.1
163.278,-79.67111522,260.414438,5,0.1
163.921,-80.16114817,258.991993,5,0.1
164.564,-80.46561111,257.2843808,5,0.1
165.207,-80.38053628,255.4318471,5,0.1
165.85,-79.85741574,253.7785554,5,0.1
166.492,-79.30409879,252.5614665,5,0.1
167.135,-79.03650653,251.6183858,5,0.1
167.778,-79.22335408,250.5821692,5,0.1
168.421,-79.56919256,249.0547049,5,0.1
169.064,-79.4857515,247.0787624,5,0.1
169.707,-78.77798226,245.1548168,5,0.1
170.349,-77.73963645,243.6798438,5,0.1
170.992,-76.68364636,242.7635077,5,0.1
171.635,-76.17663218,242.1813115,5,0.1
172.278,-76.0410324,241.3911987,5,0.1
172.921,-75.92606227,240.2457863,5,0.1
173.563,-75.4083814,238.9878783,5,0.1
174.206,-74.69354487,238.0545503,5,0.1
174.849,-74.21826159,237.4421581,5,0.1
175.492,-74.09375278,236.8056109,5,0.1
176.135,-74.05148646,235.9225765,5,0.1
176.778,-73.86451298,234.9037947,5,0.1
177.42,-73.56953168,233.9312547,5,0.1
178.063,-73.24944274,233.0455777,5,0.1
178.706,-72.95345602,232.2401089,5,0.1
179.349,-72.73456287,231.4901629,5,0.1
179.992,-72.61358012,230.7344044,5,0.1
180.635,-72.56302643,229.9075019,5,0.1
181.277,-72.49729298,228.9906793,5,0.1
181.92,-72.34872821,228.0493712,5,0.1
182.563,-72.18813168,227.1497987,5,0.1
183.206,-72.07118915,226.2620279,5,0.1
183.849,-72.03298543,225.2724715,5,0.1
184.492,-71.82135893,224.1317897,5,0.1
185.134,-71.37538213,223.0429986,5,0.1
185.777,-70.77787624,222.1661704,5,0.1
186.42,-70.23841932,221.5346925,5,0.1
187.063,-69.82963592,221.0499715,5,0.1
187.706,-69.56959782,220.6495774,5,0.1
188.349,-69.53217356,220.237239,5,0.1
188.991,-69.57450233,219.7138386,5,0.1
189.634,-69.69569184,219.0828239,5,0.1
190.277,-69.77313465,218.3167242,5,0.1
190.92,-69.73816167,217.5024706,5,0.1
191.563,-69.59846483,216.7481306,5,0.1
192.205,-69.46987626,216.0967239,5,0.1
192.848,-69.35350826,215.5404156,5,0.1
193.491,-69.43145128,215.0365138,5,0.1
194.134,-69.58137603,214.4356179,5,0.1
194.777,-69.75353693,213.7580435,5,0.1
195.42,-69.89820007,213.0334845,5,0.1
196.062,-70.04035388,212.3109152,5,0.1
196.705,-70.22465925,211.5785711,5,0.1
197.348,-70.46698248,210.7828658,5,0.1
197.991,-70.70075013,209.8717369,5,0.1
198.634,-70.8381084,208.8684477,5,0.1
199.277,-70.80494935,207.893704,5,0.1
199.919,-70.7723626,207.0544944,5,0.1
200.562,-70.84739474,206.2509571,5,0.1
201.205,-70.97940642,205.3826054,5,0.1
201.848,-71.14232791,204.3971405,5,0.1
202.491,-71.18195865,203.2925753,5,0.1
203.134,-71.06915682,202.1758254,5,0.1
203.776,-70.82421804,201.1312442,5,0.1
204.419,-70.51407612,200.1979799,5,0.1
205.062,-70.17340035,199.3876149,5,0.1
205.705,-69.8745624,198.7075489,5,0.1
206.348,-69.66040941,198.1346405,5,0.1
206.991,-69.67342715,197.5513282,5,0.1
207.633,-69.68670471,196.8297453,5,0.1
208.276,-69.679047,196.0507309,5,0.1
208.919,-69.604069,195.2500458,5,0.1
209.562,-69.47618232,194.5106413,5,0.1
210.205,-69.44532625,193.8182052,5,0.1
210.847,-69.47518781,193.0307813,5,0.1
211.49,-69.38569815,192.1551307,5,0.1
212.133,-69.17590514,191.3345485,5,0.1
212.776,-68.93489756,190.6394065,5,0.1
213.419,-68.77600949,190.0408968,5,0.1
214.062,-68.726679,189.4283713,5,0.1
214.704,-68.65455699,188.7700594,5,0.1
215.347,-68.57437232,188.1457267,5,0.1
215.99,-68.54993639,187.5728191,5,0.1
216.633,-68.67530524,186.9493654,5,0.1
217.276,-68.7606036,186.2064111,5,0.1
217.919,-68.86558146,185.3819198,5,0.1
218.561,-68.82422208,184.4596316,5,0.1
219.204,-68.59647294,183.6175804,5,0.1
219.847,-68.39920742,182.9296414,5,0.1
220.49,-68.25153644,182.316386,5,0.1
221.133,-68.23429027,181.7135163,5,0.1
221.776,-68.27550643,180.998551,5,0.1
222.418,-68.20492812,180.2071717,5,0.1
223.061,-68.0555757,179.4764429,5,0.1
223.704,-67.95707681,178.8027185,5,0.1
224.347,-67.85858241,178.1362167,5,0.1
224.99,-67.8276746,177.4534175,5,0.1
225.633,-67.74459073,176.7204868,5,0.1
226.275,-67.62618421,176.0069388,5,0.1
226.918,-67.50260793,175.3193609,5,0.1
227.561,-67.37255115,174.6649364,5,0.1
228.204,-67.29994566,174.031821,5,0.1
228.847,-67.26618635,173.362727,5,0.1
229.49,-67.24575809,172.6360537,5,0.1
230.132,-67.21536549,171.8109845,5,0.1
230.775,-67.02039873,170.9135309,5,0.1
231.418,-66.66198152,170.0873125,5,0.1
232.061,-66.209703,169.4324582,5,0.1
232.704,-65.84470631,168.9389073,5,0.1
233.346,-65.55793872,168.5037284,5,0.1
233.989,-65.35892652,168.079349,5,0.1
234.632,-65.15672047,167.6717562,5,0.1
235.275,-65.06564718,167.2957675,5,0.1
235.918,-65.01288908,166.8813464,5,0.1
236.561,-64.98963437,166.4628036,5,0.1
237.203,-65.06373226,165.995842,5,0.1
237.846,-65.09911154,165.4398307,5,0.1
238.489,-65.11216958,164.8494065,5,0.1
239.132,-65.034246,164.2821265,5,0.1
239.775,-65.03011297,163.770298,5,0.1
240.418,-65.06154486,163.219915,5,0.1
241.06,-65.10507306,162.6085021,5,0.1
241.703,-65.07322937,161.953915,5,0.1
242.346,-64.9751828,161.3484321,5,0.1
242.989,-64.91954493,160.8071783,5,0.1
243.632,-64.91887481,160.2667183,5,0.1
244.275,-64.98354152,159.6684002,5,0.1
244.917,-65.01068301,158.9804914,5,0.1
245.56,-64.96269911,158.255619,5,0.1
246.203,-64.82717587,157.5646468,5,0.1
246.846,-64.71017638,156.9190188,5,0.1
247.489,-64.56484281,156.2863929,5,0.1
248.132,-64.44203935,155.6818612,5,0.1
248.774,-64.35296684,155.0381417,5,0.1
249.417,-64.16483675,154.3673911,5,0.1
250.06,-63.93998411,153.7608967,5,0.1
250.703,-63.73483094,153.1991167,5,0.1
251.346,-63.52472787,152.6707088,5,0.1
251.988,-63.39524386,152.1286458,5,0.1
252.631,-63.17314604,151.5404882,5,0.1
253.274,-62.88767549,151.0327174,5,0.1
253.917,-62.63631419,150.6220444,5,0.1
254.56,-62.45039732,150.274165,5,0.1
255.203,-62.39098105,149.9201601,5,0.1
255.845,-62.37189585,149.4869848,5,0.1
256.488,-62.33796099,148.9946444,5,0.1
257.131,-62.28806827,148.4554061,5,0.1
257.774,-62.13946283,147.9203205,5,0.1
258.417,-62.00424027,147.4496556,5,0.1
259.06,-61.88763678,147.0133421,5,0.1
259.702,-61.87540196,146.5405596,5,0.1
260.345,-61.77899945,145.9942495,5,0.1
260.988,-61.65658988,145.4636315,5,0.1
261.631,-61.47954647,144.9730858,5,0.1
262.274,-61.36901215,144.5160889,5,0.1
262.917,-61.2399001,144.0369514,5,0.1
263.559,-61.10879292,143.5692788,5,0.1
264.202,-60.97713706,143.1080937,5,0.1
264.845,-60.84469703,142.6572142,5,0.1
265.488,-60.73798508,142.1957387,5,0.1
266.131,-60.58740317,141.7237441,5,0.1
266.774,-60.43377875,141.2728668,5,0.1
267.416,-60.25433691,140.8467705,5,0.1
268.059,-60.09287203,140.4540692,5,0.1
268.702,-59.92516488,140.1025315,5,0.1
269.345,-59.8441042,139.7787993,5,0.1
269.988,-59.81928264,139.393309,5,0.1
270.63,-59.73397544,138.9614086,5,0.1
271.273,-59.62290717,138.554667,5,0.1
271.916,-59.50404563,138.1969874,5,0.1
272.559,-59.47150047,137.8580544,5,0.1
273.202,-59.46900632,137.4687406,5,0.1
273.845,-59.47891381,137.0014088,5,0.1
274.487,-59.35989199,136.5143311,5,0.1
275.13,-59.22978811,136.1011976,5,0.1
275.773,-59.11259424,135.7433049,5,0.1
276.416,-59.08004994,135.4038981,5,0.1
277.059,-59.10072358,135.0012072,5,0.1
277.702,-59.08872055,134.5261691,5,0.1
278.344,-59.01649197,134.021753,5,0.1
278.987,-58.85294394,133.5601688,5,0.1
279.63,-58.72205496,133.1681164,5,0.1
280.273,-58.6110461,132.7904169,5,0.1
280.916,-58.52022819,132.4166832,5,0.1
281.559,-58.42937876,132.0477807,5,0.1
282.201,-58.35518437,131.7068532,5,0.1
282.844,-58.3681973,131.3412404,5,0.1
283.487,-58.37361547,130.8841976,5,0.1
284.13,-58.30470685,130.3637667,5,0.1
284.773,-58.08651659,129.8893724,5,0.1
285.416,-57.86930943,129.5540434,5,0.1
286.058,-57.74509634,129.2896429,5,0.1
286.701,-57.7031989,129.0189636,5,0.1
287.344,-57.73146152,128.6812724,5,0.1
287.987,-57.70767205,128.2813818,5,0.1
288.63,-57.66352572,127.8810961,5,0.1
289.272,-57.5976232,127.4943253,5,0.1
289.915,-57.54958211,127.122266,5,0.1
290.558,-57.5238107,126.7310938,5,0.1
291.201,-57.48175472,126.3110101,5,0.1
291.844,-57.42309124,125.8686647,5,0.1
292.487,-57.30711412,125.4158047,5,0.1
293.129,-57.12796838,125.006084,5,0.1
293.772,-56.94042543,124.6640327,5,0.1
294.415,-56.74175057,124.414816,5,0.1
295.058,-56.66830295,124.2437724,5,0.1
295.701,-56.71501595,124.0377754,5,0.1
296.344,-56.80986757,123.7495592,5,0.1
296.986,-56.91508169,123.3737262,5,0.1
297.629,-56.94998134,122.9446355,5,0.1
298.272,-56.94428516,122.5287701,5,0.1
298.915,-56.9339891,122.145383,5,0.1
299.558,-56.97953035,121.7649003,5,0.1
300.201,-57.06924796,121.3132113,5,0.1
300.843,-57.11241009,120.7694535,5,0.1
301.486,-57.06766448,120.1680083,5,0.1
302.129,-56.87254364,119.5965743,5,0.1
302.772,-56.6296914,119.1392142,5,0.1
303.415,-56.41478917,118.7757372,5,0.1
304.058,-56.27022834,118.4410745,5,0.1
304.7,-56.14502392,118.1020256,5,0.1
305.343,-56.05843334,117.7389123,5,0.1
305.986,-55.92087112,117.3551481,5,0.1
306.629,-55.76093574,117.0205329,5,0.1
307.272,-55.6519725,116.7118561,5,0.1
307.914,-55.54283175,116.4117844,5,0.1
308.557,-55.506455,116.0865204,5,0.1
309.2,-55.40479664,115.7179034,5,0.1
309.843,-55.26259742,115.4084076,5,0.1
310.486,-55.18453013,115.1552373,5,0.1
311.129,-55.17665951,114.8938238,5,0.1
311.771,-55.22583355,114.5774273,5,0.1
312.414,-55.28307229,114.1706582,5,0.1
313.057,-55.25858999,113.7141798,5,0.1
313.7,-55.19855594,113.2635786,5,0.1
314.343,-55.10398783,112.821217,5,0.1
314.986,-54.99065622,112.3982153,5,0.1
315.628,-54.8759727,111.9936156,5,0.1
316.271,-54.77945828,111.578783,5,0.1
316.914,-54.65082062,111.1549277,5,0.1
317.557,-54.5405113,110.7126071,5,0.1
318.2,-54.3690402,110.2242888,5,0.1
318.843,-54.08120585,109.7686817,5,0.1
319.485,-53.75340172,109.4285304,5,0.1
320.128,-53.48405352,109.1859679,5,0.1
320.771,-53.31137343,108.955347,5,0.1
321.414,-53.17652653,108.668567,5,0.1
322.057,-52.99812651,108.3446935,5,0.1
322.7,-52.77098194,108.0423601,5,0.1
323.342,-52.52236523,107.8115176,5,0.1
323.985,-52.34981596,107.6281901,5,0.1
324.628,-52.22711202,107.4227498,5,0.1
325.271,-52.12575532,107.1632622,5,0.1
325.914,-51.94845506,106.8828208,5,0.1
326.556,-51.73468755,106.6707681,5,0.1
327.199,-51.57805505,106.5214397,5,0.1
327.842,-51.50061463,106.3592814,5,0.1
328.485,-51.44490049,106.1334886,5,0.1
329.128,-51.329842,105.880706,5,0.1
329.771,-51.1973222,105.6578701,5,0.1
330.413,-51.07878707,105.454476,5,0.1
331.056,-50.95979556,105.2610425,5,0.1
331.699,-50.85452508,105.0865437,5,0.1
332.342,-50.7799112,104.9153669,5,0.1
332.985,-50.72219043,104.7274915,5,0.1
333.628,-50.64887252,104.5429769,5,0.1
334.27,-50.62110314,104.3594843,5,0.1
334.913,-50.59666308,104.1411142,5,0.1
335.556,-50.5592094,103.8988643,5,0.1
336.199,-50.49199677,103.6511868,5,0.1
336.842,-50.40974511,103.410424,5,0.1
337.485,-50.29541212,103.1996221,5,0.1
338.127,-50.2069373,103.0334093,5,0.1
338.77,-50.16241796,102.8704902,5,0.1
339.413,-50.1343578,102.6948599,5,0.1
340.056,-50.13855358,102.4855267,5,0.1
340.699,-50.10252987,102.2294032,5,0.1
341.342,-49.99154008,101.9941245,5,0.1
341.984,-49.85870169,101.8456452,5,0.1
342.627,-49.7914973,101.7817814,5,0.1
343.27,-49.85486856,101.7251124,5,0.1
343.913,-50.01337066,101.5751145,5,0.1
344.556,-50.16799876,101.2907329,5,0.1
345.198,-50.21116921,100.938537,5,0.1
345.841,-50.17990638,100.6011655,5,0.1
346.484,-50.10269889,100.3013143,5,0.1
347.127,-50.00803891,100.0442053,5,0.1
347.77,-49.91119958,99.82020634,5,0.1
348.413,-49.7959626,99.65402079,5,0.1
349.055,-49.74717743,99.54957441,5,0.1
349.698,-49.78359217,99.44235237,5,0.1
350.341,-49.8808505,99.27885093,5,0.1
350.984,-49.98312296,99.03324304,5,0.1
351.627,-50.01747696,98.73957263,5,0.1
352.27,-49.99462946,98.46017315,5,0.1
352.912,-49.94031884,98.2230188,5,0.1
353.555,-49.88250723,98.04509437,5,0.1
354.198,-49.87705874,97.91287347,5,0.1
354.841,-49.92687598,97.789277,5,0.1
355.484,-50.03201254,97.65729015,5,0.1
356.127,-50.20945904,97.47390919,5,0.1
356.769,-50.39028444,97.21009748,5,0.1
357.412,-50.54535281,96.88402704,5,0.1
358.055,-50.64511416,96.52683923,5,0.1
358.698,-50.70212756,96.17303399,5,0.1
359.341,-50.72991133,95.8411276,5,0.1
359.984,-50.75550136,95.54496596,5,0.1
360.626,-50.81982276,95.27451675,5,0.1
361.269,-50.95194853,94.97241669,5,0.1
361.912,-51.09818813,94.59326522,5,0.1
362.555,-51.21756695,94.12672749,5,0.1
363.198,-51.22891948,93.61409474,5,0.1
363.84,-51.14539548,93.13599566,5,0.1
364.483,-51.02065018,92.73586611,5,0.1
365.126,-50.93454659,92.39049147,5,0.1
365.769,-50.88756804,92.04323907,5,0.1
366.412,-50.8534438,91.66565336,5,0.1
367.055,-50.80642957,91.24454182,5,0.1
367.697,-50.69444459,90.80088522,5,0.1
368.34,-50.51925376,90.37388217,5,0.1
368.983,-50.28098734,90.01069122,5,0.1
369.626,-50.05646896,89.7242384,5,0.1
370.269,-49.85784486,89.4876519,5,0.1
370.912,-49.71005129,89.27322986,5,0.1
371.554,-49.58759476,89.05708396,5,0.1
372.197,-49.47791728,88.8535996,5,0.1
372.84,-49.41748957,88.6659841,5,0.1
373.483,-49.44407772,88.4271991,5,0.1
374.126,-49.46990271,88.07570541,5,0.1
374.769,-49.40979978,87.64326695,5,0.1
375.411,-49.25195911,87.11145178,5,0.1
376.054,-48.66245012,86.83919681,5,0.1
376.697,-48.45858627,86.84975787,5,0.1
377.34,-48.35099542,86.80833102,5,0.1
377.983,-48.36378819,86.71584648,5,0.1
378.626,-48.41271396,86.52510355,5,0.1
379.268,-48.44967628,86.23981133,5,0.1
379.911,-48.40269825,85.90464904,5,0.1
380.554,-48.29677093,85.57755383,5,0.1
381.197,-48.14406021,85.27991248,5,0.1
381.84,-47.96849768,85.02506931,5,0.1
382.482,-47.78248238,84.83077181,5,0.1
383.125,-47.64321116,84.69561596,5,0.1
383.768,-47.58561351,84.5684443,5,0.1
384.411,-47.58574284,84.39756666,5,0.1
385.054,-47.60871647,84.15742008,5,0.1
385.697,-47.60750361,83.8418348,5,0.1
386.339,-47.52575414,83.4930378,5,0.1
386.982,-47.38699868,83.15427562,5,0.1
387.625,-47.19294309,82.8552158,5,0.1
388.268,-47.00050119,82.59436649,5,0.1
388.911,-46.78640056,82.35215115,5,0.1
389.554,-46.54074838,82.15912295,5,0.1
390.196,-46.30762091,82.03489412,5,0.1
390.839,-46.11950905,81.96713036,5,0.1
391.482,-46.0090539,81.91820689,5,0.1
392.125,-45.96529796,81.82938532,5,0.1
392.768,-45.91048726,81.70406102,5,0.1
393.411,-45.86671603,81.56445302,5,0.1
394.053,-45.81204496,81.41689696,5,0.1
394.696,-45.76857661,81.27407235,5,0.1
395.339,-45.74654649,81.11931566,5,0.1
395.982,-45.73537772,80.93110544,5,0.1
396.625,-45.70238371,80.70643606,5,0.1
397.268,-45.61508952,80.48122868,5,0.1
397.91,-45.50671934,80.29011082,5,0.1
398.553,-45.39858188,80.14228848,5,0.1
399.196,-45.34462221,80.00501569,5,0.1
399.839,-45.30120753,79.84429869,5,0.1
400.482,-45.25761847,79.65742638,5,0.1
401.125,-45.16122515,79.48587725,5,0.1
401.767,-45.08621112,79.3644935,5,0.1
402.41,-45.06440933,79.25735264,5,0.1
403.053,-45.09536785,79.12748193,5,0.1
403.696,-45.16700583,78.92985395,5,0.1
404.339,-45.20578323,78.65577911,5,0.1
404.981,-45.18063084,78.34429151,5,0.1
405.624,-45.08202087,78.04134262,5,0.1
406.267,-44.94289372,77.7795634,5,0.1
406.91,-44.79494153,77.56030279,5,0.1
407.553,-44.65824799,77.3639343,5,0.1
408.196,-44.51213385,77.18326919,5,0.1
408.838,-44.36689764,77.0273354,5,0.1
409.481,-44.22292707,76.9039258,5,0.1
410.124,-44.11004836,76.81062437,5,0.1
410.767,-44.038211,76.72281577,5,0.1
411.41,-43.9962265,76.61420583,5,0.1
412.053,-43.94430902,76.50014044,5,0.1
412.695,-43.92280715,76.38722456,5,0.1
413.338,-43.92072082,76.24984917,5,0.1
413.981,-43.91803387,76.07890298,5,0.1
414.624,-43.88474431,75.89212075,5,0.1
415.267,-43.83188823,75.71832393,5,0.1
415.91,-43.78916625,75.55352446,5,0.1
416.552,-43.74608023,75.38549296,5,0.1
417.195,-43.70271846,75.20755715,5,0.1
417.838,-43.63031765,75.03889065,5,0.1
418.481,-43.56834902,74.89326387,5,0.1
419.124,-43.51646474,74.76157603,5,0.1
419.767,-43.49377786,74.63148908,5,0.1
420.409,-43.49039629,74.48224933,5,0.1
421.052,-43.48602401,74.31239653,5,0.1
421.695,-43.48106908,74.12190394,5,0.1
422.338,-43.45589631,73.91205602,5,0.1
422.981,-43.401091,73.6966072,5,0.1
423.623,-43.30888342,73.50245407,5,0.1
424.266,-43.20855734,73.35284817,5,0.1
424.909,-43.12923688,73.24894368,5,0.1
425.552,-43.10773879,73.17576865,5,0.1
426.195,-43.18065766,73.06595814,5,0.1
426.838,-43.27808695,72.85755802,5,0.1
427.48,-43.32358929,72.55676822,5,0.1
428.123,-43.25379073,72.22794655,5,0.1
428.766,-43.0836743,71.96898545,5,0.1
429.409,-42.91845699,71.80971336,5,0.1
430.052,-42.8115905,71.69796269,5,0.1
430.695,-42.75143446,71.58654568,5,0.1
431.337,-42.71836191,71.45727244,5,0.1
431.98,-42.69372269,71.30756431,5,0.1
432.623,-42.66857577,71.14261586,5,0.1
433.266,-42.6420533,70.9569842,5,0.1
433.909,-42.57853955,70.76726898,5,0.1
434.552,-42.49844133,70.60876826,5,0.1
435.194,-42.43802604,70.48208315,5,0.1
435.837,-42.41488344,70.3688729,5,0.1
436.48,-42.44449518,70.23037287,5,0.1
437.123,-42.4892562,70.03277213,5,0.1
437.766,-42.50317065,69.78149815,5,0.1
438.409,-42.46143694,69.50860364,5,0.1
439.051,-42.36668807,69.25240806,5,0.1
439.694,-42.24753884,69.03338586,5,0.1
440.337,-42.13044986,68.84468292,5,0.1
440.98,-42.01541213,68.68274702,5,0.1
441.623,-41.92774162,68.53294922,5,0.1
442.265,-41.84894699,68.38374161,5,0.1
442.908,-41.7875914,68.2265845,5,0.1
443.551,-41.72528045,68.05203433,5,0.1
444.194,-41.64504412,67.86780501,5,0.1
444.837,-41.5396153,67.69766798,5,0.1
445.48,-41.43618336,67.55256359,5,0.1
446.122,-41.34356662,67.43704163,5,0.1
446.765,-41.31047046,67.31016874,5,0.1
447.408,-41.27409898,67.13394643,5,0.1
448.051,-41.19407898,66.93635347,5,0.1
448.694,-41.06499679,66.77181442,5,0.1
449.337,-40.94830963,66.66004359,5,0.1
449.979,-40.87561436,66.57527032,5,0.1
450.622,-40.86075897,66.46744507,5,0.1
451.265,-40.85123685,66.31203028,5,0.1
451.908,-40.82255474,66.12146433,5,0.1
452.551,-40.75924432,65.91616758,5,0.1
453.194,-40.66339397,65.71866279,5,0.1
453.836,-40.55212395,65.53764489,5,0.1
454.479,-40.42586958,65.37607314,5,0.1
455.122,-40.3010764,65.22683065,5,0.1
455.765,-40.15375054,65.10144551,5,0.1
456.408,-40.00959312,65.02239409,5,0.1
457.051,-39.90185905,64.99278019,5,0.1
457.693,-39.87660994,64.98261055,5,0.1
458.336,-39.95388343,64.90844516,5,0.1
458.979,-40.04654641,64.70033063,5,0.1
459.622,-40.03396198,64.39109113,5,0.1
460.265,-39.8764366,64.09063338,5,0.1
460.907,-39.63791842,63.88412408,5,0.1
461.55,-39.40052077,63.79213016,5,0.1
462.193,-39.25459352,63.74905976,5,0.1
462.836,-39.15522809,63.68275934,5,0.1
463.479,-39.06210326,63.57922675,5,0.1
464.122,-38.92889385,63.46542156,5,0.1
464.764,-38.76693743,63.3872172,5,0.1
465.407,-38.62343328,63.3466237,5,0.1
466.05,-38.50405305,63.31423129,5,0.1
466.693,-38.38500178,63.2830052,5,0.1
467.336,-38.25955576,63.27095648,5,0.1
467.979,-38.1435843,63.29062674,5,0.1
468.621,-38.05268475,63.3497971,5,0.1
469.264,-38.03960969,63.40599255,5,0.1
469.907,-38.04020895,63.41978144,5,0.1
470.55,-38.0170385,63.42338449,5,0.1
471.193,-37.97979658,63.46431467,5,0.1
471.836,-37.98393719,63.5607961,5,0.1
472.478,-38.09028049,63.66938415,5,0.1
473.121,-38.29585454,63.70051701,5,0.1
473.764,-38.49689189,63.62971114,5,0.1
474.407,-38.66241935,63.48757802,5,0.1
475.05,-38.75528275,63.32308032,5,0.1
475.693,-38.80959048,63.17936839,5,0.1
476.335,-38.84958934,63.06783444,5,0.1
476.978,-38.90678514,62.98255109,5,0.1
477.621,-38.98882175,62.91854564,5,0.1
478.264,-39.1326467,62.8526103,5,0.1
478.907,-39.33591192,62.73962057,5,0.1
479.549,-39.5772373,62.52565279,5,0.1
480.192,-39.76104463,62.20404746,5,0.1
480.835,-39.84426532,61.83416946,5,0.1
481.478,-39.83278328,61.46893333,5,0.1
482.121,-39.74027044,61.15315188,5,0.1
482.764,-39.61702828,60.90953395,5,0.1
483.406,-39.50043667,60.73323804,5,0.1
484.049,-39.42586803,60.59077429,5,0.1
484.692,-39.37509035,60.46268885,5,0.1
485.335,-39.36872282,60.32329132,5,0.1
485.978,-39.35952776,60.16305919,5,0.1
486.621,-39.35603823,59.98646509,5,0.1
487.263,-39.33561951,59.79524387,5,0.1
487.906,-39.29302198,59.60749441,5,0.1
488.549,-39.2438489,59.42924179,5,0.1
489.192,-39.1817042,59.2678981,5,0.1
489.835,-39.12895821,59.1267318,5,0.1
490.478,-39.09146669,58.99003494,5,0.1
